headword,pos,supplement,entry,meaning,ipa,word_id,example_sentence,translated_sentence,sentence_id
,,,smuggle,【動/自/他】密輸する,/ˈsmʌɡəl/,39570,He was caught trying to smuggle drugs across the border.,彼は国境を越えて麻薬を密輸しようとしているところを捕まえられた。,1647384
,,,spite,"〈U〉悪意, 意地悪 / 〈C〉《a ~》《…への》恨み《against, at ...》",/spaɪt/,40368,"She couldn't understand why he would resort to such spite, sabotaging her project just because she wouldn't go out with him.",彼女は、なぜ彼女が付き合わないからといって、彼がそのように恨みに持って、彼女のプロジェクトを妨害するのか理解できなかった。,3786047
,,,spur,駆り立てる,/spɜːr/,40528,His ambition spurred him to work harder.,彼の野望が彼をもっと一生懸命働くように駆り立てた。,2892524
,,,statute,"〈C/U〉法令,法規 / (法人団体の)規則",/stætʃuːt/,40838,The [[statute of limitations]] for this crime is five years.,この犯罪の時効は5年である。,1628448
,,,superior,"(程度・質が) 《...より》優れた, 優秀な《to ...》 / (地位・階級などが) 上位の",/suːˈpɪəriər/,41843,She is a superior athlete.,彼女は優れたアスリートです。,3005308
,,,supervise,"〈労働者・仕事など〉を監督する,を管理する / 監督する, 管理する",/sʊpərˈvaɪz/,41871,I supervise a team of workers.,私は労働者のチームを監督します。,1628720
,,,supervisory,"監督の, 管理の, 監督者の, 管理者の",/suːˈpɜː(r)vɪz(ə)ri/,41874,The supervisory role requires strong leadership skills.,監督の役割には強力なリーダーシップスキルが必要です。,1628738
,,,suppress,"(反乱など)を鎮圧する,を制圧する / (感情・欲望など)を抑制する",/səˈprɛs/,41907,The police were able to suppress the rebellion and restore order.,警察は反乱を鎮圧し、秩序を回復することができました。,3005340
,,,toll,【動/自】〈鐘が〉(ゆっくり規則的に繰り返して)鳴る / 【動/他】〈鐘〉を鳴らす / 〈鐘が〉…を知らせる / 【名/C】鐘を鳴らすこと / 鐘の音,/təʊl/,43611,The passing bell tolled solemnly as the funeral procession made its way to the church.,葬儀の行列が教会に向かう中、葬式を告げる鐘が厳かに鳴り響いた。,1644337
,,,ton,"(重量単位の)トン  / (容積単位の)トン(物によって異なり,木材では40立方フィート,小麦では20立方フィート)  / 《話》大量(の…),多数(の…)《+of+名》",/tɒn/,43637,The cargo ship can carry up to 10 tons of goods.,その貨物船は最大で10トンの貨物を運ぶことができます。,3005807
,,,trademark,商標  / (ある人に特有の)行動様式  / …‘に'商標を付ける  / …‘を'商標として登録する,/ˈtreɪdˌmɑrk/,43911,The company registered their trademark to protect their brand identity.,会社は商標を登録してブランドのアイデンティティを保護しました。,1648853
,,,transmission,"〈U〉《...を》伝えること, 《...が》伝えられること, 伝達, 伝送《of ...》 / 〈C〉(ラジオ・テレビなどで)送られたもの / (車の)変速装置",/trænzˈmɪʃən/,44035,The transmission of information through the internet is fast and efficient.,インターネットを通じた情報の伝送は速くて効率的です。,3005914
,,,trim,"(切ったり刈ったりして)…‘の'形を整える,‘を'こぎれいにする,手入れする  / 〈余分なものなど〉‘を'切り取る,摘み取る《+名+off,+off+名》  / (…で)…‘を'飾る,‘に'飾りを付ける《+名+with+名》  / (航行するために)〈帆〉‘を'調節する,適帆する  / (積み荷などを整理して)〈船・飛行機など〉‘の'つり合いを取る  / 《話》(スポーツなどで)…‘を'完全に負かす,徹底的にやっつける  / 〈意見・方針など〉‘を'都合のよいように変える  / …‘を'削除する,削減する",/trɪm/,44252,I need to trim the hedges in my garden.,私は庭の生け垣を整える必要があります。,3005968
,,,unfavorable,"不利な,都合の悪い,好ましくない, 向かない, 逆の / (批評などが)好意的でない,批判的な / (要求などに)否定的な",/ʌnˈfeɪvərəbəl/,45142,The weather forecast for tomorrow is unfavorable for outdoor activities.,明日の天気予報は屋外活動には不利です。,3006183
,,,unhappy,"悲しい,気の滅入る / 不幸な,不運な,みじめな / 適切でない,まずい",/ʌnˈhæpi/,45191,She felt unhappy after receiving the bad news.,彼女は悪い知らせを受けて悲しかった。,3006193
,,,unpredictable,"予言できない,予知不可能な",/ʌnprɪˈdɪktəbəl/,45359,The weather in this city is unpredictable.,この街の天気は予言できない。,3006238
,,,upward,"上のほうへ,上向きに  / (地位.階級などが)上位へ  / (数量などが)…以上,さらに多く  / (…から)以降  / (大都市.水源.内陸)のほうへ",/ˈʌpwərd/,45622,The bird flew upward into the sky.,鳥は上のほうへ空に飛んでいった。,3006299
,,,vest,"《米》チョッキ(《英》waist-coat)  / 《英》=undershirt  / 《文》(権利・財産などを)<人>‘に'与える,授ける,付与する《+名<人>+with+名》  / (人に)<権利・財産など>‘を'与える,授ける《+名+in+名<人>》  / 《古》《詩》(法衣などを)〈人〉‘に'着せる  / <権利・財産などが>(人に)属する,帰属する《+in+名》  / 《古》《詩》祭服を着る",/vɛst/,46100,He wore a vest to the formal event.,彼はフォーマルなイベントにチョッキを着ていました。,3006411
,,,viable,"生存できる, 生育できる / 実行できる, 実現可能な",/ˈvaɪəbəl/,46136,This plan is not viable.,この計画は実行可能ではありません。,1628719
,,,warrant,"【名/C】《...の》令状《for ...》/ 保証, 保証人,担保物件 / 【名/U】《...の》正当な理由《for ...》 /  【動/他】を認可する /〈品質など〉を保証する",/ˈwɒrənt/,46711,The police obtained a warrant to search the suspect's house.,警察は容疑者の家を捜索するための令状を取得しました。,3006558
,,,warranty,"〈U/C〉《売り渡し品の》保証《on ...》 / 〈U〉《…の》正当な理由,根拠《for ...》",/wɔːrənti/,46715,The warranty on this product is valid for one year.,この製品の保証期間は1年間です。,1628665
,,,semi,"【接頭辞】半…；やや…,いくぶん…,不十分な",/ˈsɛmi/,48321,I ate a semi-ripe banana.,私は半熟のバナナを食べました。,1641114
,,,fax,"〈U〉ファックス,電送〈C〉ファックス機；ファックス文書",/fæks/,48349,I need to send a fax to the office.,オフィスにファックスを送る必要があります。,3007010
,,,logo,"ロゴ,シンボルマーク",/'loʊɡoʊ/,48353,The company redesigned its logo to give it a more modern look.,会社はロゴを再デザインして、より現代的な印象にしました。,3007012
,,,effectiveness,〈U〉有効性,/ɪˈfɛktɪvnəs/,48302,The effectiveness of this new treatment is still being studied.,この新しい治療の効果はまだ研究中です。,3006994
,,,multi,【接頭辞】多くの…；種々の…：多数（倍）の...,/ˈmʌlti/,48319,Multiculturalism is the key to a thriving society.,多文化主義は繁栄する社会の鍵です。,3006997
,,,randomly,【副】無作為に,/'rændəmli/,48308,He randomly picked a number between 1 and 10.,彼は無作為に1から10までの数字を選んだ。,1654355
,,,liberalize,〈他〉を緩和する / を自由化する / を寛大にする / 〈自〉自由になる / 寛大になる,/'lɪbərəlaɪz/,24384,The government decided to liberalize the telecommunications industry.,政府は電気通信業界を自由化することを決定しました。,1630391
,,,albeit,《かたく》...だけれども / たとえ…でも,/ɔːlˈbiːɪt/,1020,"[[Once again]], we [[abided by]] his wishes, albeit reluctantly.",今回も、不本意ではありますが、彼の意向に従いました。,1017044
,,,donor,"寄付者,寄贈者  / (移植用の組織・器官の)提供者,献血者",/ˈdoʊnər/,12659,The donor generously contributed to the charity organization.,寄付者は慈善団体に寛大に貢献しました。,2997807
,,,closure,"〈U〉閉鎖 / 閉店, 休業 / 終止, 終局",/ˈkloʊʒər/,7973,The closure of the factory resulted in the loss of many jobs.,工場の閉鎖により、多くの仕事が失われました。,1642136
,,,conservation,"〈U〉保存,(特に自然環境の)保護",/kɑn.sɚ'veɪ.ʃən/,9055,Conservation is important for preserving our natural resources.,自然資源を保護するためには保全が重要です。,3009807
,,,boycott,"…‘に'対して不買同盟する,(同盟して)…'を'排斥する  / 不買同盟,ボイコット",/ˈbɔɪˌkɒt/,5014,Many people decided to boycott the company's products due to their unethical practices.,多くの人々が、その企業の非倫理的な行為に対して不買運動をすることを決めました。,2996903
,,,coordination,"同等[にすること]  / (筋肉運動の)整合,釣り合い",/kəʊˌɔːdɪˈneɪʃən/,9386,Coordination is important for a successful team.,チームの成功には、調整が重要です。,3009896
,,,spark,"〈C〉火花,火の粉;(電気の)スパーク;(一般に)閃光(せんこう),(宝石などの)きらめき  / 〈C〉(人などの)活気,生気;(才気などの)ひらめき《+of+名》  / 〈C〉(事件などの)発端,発火点  / 《a spark》ほんの少し(の…)《+of+名》  / 火花を出す;閃光を発する;〈電気が〉スパークする  / 〈人〉‘を'かり立てて…させる《+名〈人〉+to(into)+名(doing)》",/spɑrk/,40169,The sparks flew from the bonfire.,焚き火から火花が飛び散った。,3004925
,,,importer,"【名/C】輸入者,輸入業者,輸入国",/ɪmˈpɔːrtər/,21232,The importer is responsible for bringing goods into the country.,輸入業者は商品を国に持ち込む責任があります。,3000032
,,,legacy,(特に遺言によって相読する)遺産  / (祖先・先人から受け継いだ精神的・物質的)遺産,/'lɛɡəsi/,24196,She inherited a legacy from her late grandfather.,彼女は亡くなった祖父から遺産を相続しました。,1637147
,,,concession,"〈U/C〉《...に対する》譲歩《to ...》 / 〈C〉譲歩事項 / (政府・土地所有者などが与える)特権,免許 / (公園などでの)売り場使用権 / 営業権",/kənˈsɛʃən/,8797,"Despite the concession made by the company, the workers were still unsatisfied with the new contract.",会社が行った譲歩にもかかわらず、労働者たちは新しい契約に不満を持っていました。,3009756
,,,uncover,"…‘の'おおい(ふた)を取る  / 〈秘密など〉‘を'明らかにする,暴露する  / 《古》(敬意を表して)〈頭〉‘から'帽子を取る  / (敬意を表して)脱帽する",/ʌnˈkʌvər/,44944,She used a brush to uncover the dust on the bookshelf.,彼女はブラシを使って本棚の上のほこりを取り除きました。,1650268
