headword,pos,supplement,entry,meaning,ipa,word_id,example_sentence,translated_sentence,sentence_id
,,,motive,"〈C〉《...の》動機,誘因,目的《for, of ...》",/ˈmoʊtɪv/,27633,His motive for studying abroad was to learn a new language.,彼の留学の動機は新しい言語を学ぶためでした。,3001666
,,,multiply,"を増やす, を繁殖させる / 《ある数を》〈ある数〉に掛ける 《by ...》 / 〈数・量などが〉増える / 掛け算をする",/mʌl.tɪ.plaɪ/,27848,She likes to multiply her savings by investing in stocks.,彼女は株式投資で貯金を増やすことが好きです。,3001728
,,,myth,"〈C〉(個々の)神話,神代物語;〈U〉《集合的に》神話  / 〈C〉神話的な人(物・事)  / 〈C〉作り話,伝説;(…という)作り話《+that節》",/mɪθ/,28010,The story of Atlantis is a famous myth.,アトランティスの物語は有名な神話です。,3001761
,,,nest,"(鳥・昆虫・魚類・小動物などの)巣,巣穴  / 《集合的に》巣の中の鳥(動物など),(昆虫などの)群れ  / 居ごこちよい場所,落ちつける場所  / (犯罪などの)温床;(悪党などの)巣窟(そうくつ)  / (入れ子式・重箱式などになった物の)一組,一そろい《+of+名》  / 巣を作る,巣ごもる  / …‘を'巣に入れる  / (巣に入れるように)…‘を'すっぽり収める  / …‘を'入れ子式にする,重ね合わせる",/nɛst/,28398,The bird built a nest in the tree.,鳥が木の中に巣を作りました。,3001879
,,,obtain,"〈他〉(努力して)…を得る, を手に入れる / 《...に》...をもたらす, を得させる《for ...》 / 〈自〉《文》〈習慣・制度などが〉存続する",/əbˈteɪn/,29236,I was able to obtain the information I needed.,必要な情報を手に入れることができました。,3002098
,,,occurrence,"〈U〉(事件などが) 起こること, 発生 / 〈C〉でき事, 事件",/əˈkɜrəns/,29270,The occurrence of the event was unexpected.,事件の発生は予期されなかった。,3002111
,,,overview,"〈C〉概観,大要",/ˈoʊvərˌvjuː/,30185,"Before we get into the details, let me give you a brief overview of the project.",詳しい説明に入る前に、プロジェクトの概要を説明します。,1626905
,,,parenthesis,〈C〉《複数形で》括弧 / 挿入語句,/pəˈrɛnθəsɪs/,30640,Please enclose the information in parentheses.,情報を括弧で囲んでください。,3002490
,,,pardon,"〈U〉〈C〉(…を)許すこと,容赦すること《+for+名(doing)》  / 〈C〉恩赦,赦免  / =indulgence",/pɑrdn/,30629,I asked him for his pardon.,彼に許しを求めた。,1623644
,,,partition,"〈U〉(…の)分割,区分《+of+名》  / 〈C〉(分割された)部分  / 〈C〉仕切り壁  / (…に)…‘を'分割する,分配する《+名+into+名》  / …‘を'仕切る,区切る《+off+名,+名+off》",/pɑrˈtɪʃən/,30751,The room was divided into two partitions.,部屋は2つのパーティションに分割されていた。,3002513
,,,physiological,生理学上の;生理的な,/fɪziəˈlɑdʒɪkəl/,31753,Physiological changes occur in the body during exercise.,運動中には身体の生理学的な変化が起こります。,1651482
,,,precipitate,"【動/他】を思いがけなく引き起こす /  《…の中に》を投げ落とす,《…の状態に》を陥らせる《into ...》 / を沈殿させる / 【動/自】(流動体が)沈殿して固体になる /  【名/U】沈殿物",/pɹɪˈsɪpɪteɪt/,33017,The sudden drop in temperature caused the rain to precipitate.,気温の急な下降が雨を降らせた。,1663218
,,,prejudice,"〈U〉〈C〉《…に対する不当な》先入観,偏見《against ...》;《…に好意的な》先入観,えこひいき《in favor of ...》  / 〈U〉不利益,損害",/prɪˈdʒʊdɪs/,33111,Prejudice is a harmful mindset that can lead to discrimination.,先入観は差別につながる有害な心構えです。,3003073
,,,prey,"【名】餌食,獲物；捕食；【動/自】捕食する",/preɪ/,33307,The lion stalked its prey in the tall grass.,ライオンは高い草の中で獲物を待ち伏せした。,3003127
,,,rainfall,"〈C〉降雨,雨降り  / 〈U〉雨量",/ˈreɪnfɔːl/,34693,The heavy rainfall caused flooding in the city.,大雨が都市で洪水を引き起こしました。,3003459
,,,replicate,"を複製する, を繰り返す / 〈研究結果など〉を再現する / 細胞分裂で再生する, 自己複製する",/ˈrɛplɪˌkeɪt/,35670,Scientists are attempting to replicate the results of the initial experiment to confirm its validity.,科学者たちは、最初の実験の結果を再現し、その妥当性を確認しようとしている。,1626797
,,,replication,"写し,複写,複製  / 《文》(被告の訴答に対する)原告の訴答",/rɛplɪˈkeɪʃən/,35671,The process of DNA replication is essential for cell division.,DNA複製の過程は細胞分裂に不可欠です。,1654126
,,,rope,"〈U〉なわ,綱,ロープ;〈C〉(1本の)なわ  / 〈C〉一つながり(の…)《+of++名》  / 《the~》絞首索;絞首刑  / 〈C〉投げなわ  / 《複数形で》ロープス(ボクシングなどでリングを囲った綱)  / …‘を'なわで縛る(くくる)《+up+名,??+名+up》  / 〈場所〉‘を'なわで囲う(仕昔る)《+off+名,+名+off》  / 《米》…‘を'投げなわで捕らえる  / 〈登山者が〉ロープで体を結び合わせる《+up》  / 〈登山者が〉(…を)ロープで登る(降りる)《+up(down)+名》",/roʊp/,36478,He tied the rope around the tree.,彼は木の周りにロープを結んだ。,3003958
,,,rotate,"回転する  / 循環する,交替する  / …‘を'回転させる  / …‘を'循環させる  / 〈人〉‘を'交替で服務させる",/ˈroʊteɪt/,36512,The Earth rotates on its axis.,地球は軸を中心に回転する。,3003963
,,,sensible,"分別がある,思慮深い / 実用的な,実用本位の / 顕著な,目立つ / 認識している",/'sɛnsəbəl/,38103,She always gives sensible advice.,彼女はいつも賢明なアドバイスをしてくれます。,3004343
,,,skip,"〈自〉軽く跳ねる, ぴょんぴょん跳ぶ / 《...を》省く《over, through ...》 / 〈他〉…を軽く跳び越える / を省く",/skɪp/,39213,I usually skip breakfast because I'm not hungry in the morning.,朝食は普段食べない。朝はお腹が空かないから。,3004643
,,,slavery,"奴隷制度;奴隷の身分,奴隷の状態  / (欲望・悪習などの)とりこになっていること《+to+名》  / 骨の折れる仕事,つらい労働",/'sleɪvəri/,39320,Slavery was abolished in the 19th century.,奴隷制度は19世紀に廃止されました。,1647297
,,,superior,"(程度・質が) 《...より》優れた, 優秀な《to ...》 / (地位・階級などが) 上位の",/suːˈpɪəriər/,41843,She is a superior athlete.,彼女は優れたアスリートです。,3005308
,,,terminology,"〈U/C〉術語,専門用語 / (特定の分野の)用語法",/tɜːr.mɪˈnɒl.ə.dʒi/,42882,The terminology used in this field can be quite complex.,この分野で使われる専門用語は非常に複雑になることがあります。,1628451
,,,ton,"(重量単位の)トン  / (容積単位の)トン(物によって異なり,木材では40立方フィート,小麦では20立方フィート)  / 《話》大量(の…),多数(の…)《+of+名》",/tɒn/,43637,The cargo ship can carry up to 10 tons of goods.,その貨物船は最大で10トンの貨物を運ぶことができます。,3005807
,,,transmission,"〈U〉《...を》伝えること, 《...が》伝えられること, 伝達, 伝送《of ...》 / 〈C〉(ラジオ・テレビなどで)送られたもの / (車の)変速装置",/trænzˈmɪʃən/,44035,The transmission of information through the internet is fast and efficient.,インターネットを通じた情報の伝送は速くて効率的です。,3005914
,,,upward,"上のほうへ,上向きに  / (地位.階級などが)上位へ  / (数量などが)…以上,さらに多く  / (…から)以降  / (大都市.水源.内陸)のほうへ",/ˈʌpwərd/,45622,The bird flew upward into the sky.,鳥は上のほうへ空に飛んでいった。,3006299
,,,viable,"生存できる, 生育できる / 実行できる, 実現可能な",/ˈvaɪəbəl/,46136,This plan is not viable.,この計画は実行可能ではありません。,1628719
,,,vowel,〈C〉母音 / 《話》母音字,/ˈvaʊəl/,46469,The English alphabet has five vowels.,英語のアルファベットには5つの母音があります。,3006510
,,,critically,"非常に,決定的に / 危険なほどに / 批評的に / 注意深く",/ˈkrɪtɪkəli/,48301,The movie was critically acclaimed.,その映画は批評家に絶賛されました。,3006989
,,,nonlinear,"【形】直線的でない；突然変化する； 非線形の,非1次の",/ˌnɒnˈlɪnɪər/,48312,The relationship between income and happiness is nonlinear.,所得と幸福の関係は非線形です。,1637719
,,,amino,【名/U】アミノ酸,/əˈmiːnoʊ/,48315,Amino acids are the building blocks of proteins.,アミノ酸はタンパク質の構成要素です。,1637720
,,,morphological,"【形】形態学的な,形態学の；形態上の,形態的な",/mɔrˌfɑləˈdʒɪkəl/,48316,Morphological analysis is an important part of linguistics.,形態学的な分析は言語学の重要な一部です。,1662533
,,,phonological,【形】音韻論の；音韻体系の；音韻的な,/fəˈnɒlədʒɪkəl/,48320,Phonological rules govern the sound patterns of a language.,音韻規則は言語の音のパターンを制御する。,1637725
,,,semi,"【接頭辞】半…；やや…,いくぶん…,不十分な",/ˈsɛmi/,48321,I ate a semi-ripe banana.,私は半熟のバナナを食べました。,1641114
,,,descriptor,【名/C】記述語；記述子,/dɪˈskrɪptər/,48322,The descriptor of the product was very detailed and informative.,その製品の記述は非常に詳細で有益でした。,1635563
,,,biodiversity,【名/U】生物多様性,/baɪoʊdɪ'vɜrsəti/,48318,Biodiversity is essential for maintaining a healthy ecosystem.,生物多様性は健全な生態系を維持するために不可欠です。,1640348
,,,epidemiology,"【名/U】疫学,流行疫学",/ˌɛpɪˌdiːmiˈɒlədʒi/,48313,"Epidemiology is the study of the distribution and determinants of health-related states or events in specified populations, and the application of this study to control health problems.",疫学とは、特定の人口における健康関連の状態や出来事の分布と決定要因の研究、およびこの研究を用いた健康問題の制御の応用です。,1637402
,,,effectiveness,〈U〉有効性,/ɪˈfɛktɪvnəs/,48302,The effectiveness of this new treatment is still being studied.,この新しい治療の効果はまだ研究中です。,3006994
,,,enormously,"非常に；ものすごく,途方もなく",/ɪˈnɔːrməsli/,48297,She was enormously talented in playing the piano.,彼女はピアノを演奏するのが非常に上手でした。,3006991
,,,multi,【接頭辞】多くの…；種々の…：多数（倍）の...,/ˈmʌlti/,48319,Multiculturalism is the key to a thriving society.,多文化主義は繁栄する社会の鍵です。,3006997
,,,substrate,"【名/C】基層；基板；基質；回路基盤；隠れた特質；基礎,土台",/sʌbˈstreɪt/,48317,The substrate is placed in the container.,基板は容器内に配置されている。,1628924
